2015-11-02.CGAA-1687 ]  Edit live content across all sites, both central and licensees ||| https://ownsourcing.atlassian.net/browse/CGAA-1687 ||| As a live content editor, when I make a change to a published Question distributed to licensee sites, that change needs to be immediately/in short order* visible by all anonymous users to any of the sites (both the central and any and all of the licensees).. *A reasonably short amount of time, like one minute, may be acceptible – but this needs to be confirmed with the client.</description>	CGAA-1687	Mon	2015-11-02	 05:51:51 -0500	 Edit live content across all sites, both central and licensees ||| https://ownsourcing.atlassian.net/browse/CGAA-1687 ||| As a live content editor, when I make a change to a published Question distributed to licensee sites, that change needs to be immediately/in short order* visible by all anonymous users to any of the sites (both the central and any and all of the licensees).. *A reasonably short amount of time, like one minute, may be acceptible – but this needs to be confirmed with the client.</description>	CGAA-1687 ||| Edit live content across all sites, both central and licensees 
2015-11-02.CGAA-324 ]  Site visitor adds their own response to questions ||| https://ownsourcing.atlassian.net/browse/CGAA-324 ||| ||| Feature: As an anonymous site visitor ||| I have access to the readers comments text area on published questions so that I can add my comments about a Q&amp;A ||| Accessibility considerations</b> The process for me to read and add comments should be fully accessible. ||| Edit fields should be clearly labeled, so that I know what I am editing. ||| - Markup should be used to enable me to quickly move from one existing comment to another. ||| - If there is a character limitation, I should be notified of this, either via the label of the affected edit field, via a dynamic change to page title, or via an ARIA-assertive alert. NOTE, assertive should be used, not rude as anything else would either cause me to miss the messaging or would take away my ability to conduct any edits.</li><ul>	CGAA-324	Mon	2015-11-02	 05:05:12 -0500	 Site visitor adds their own response to questions ||| https://ownsourcing.atlassian.net/browse/CGAA-324 ||| ||| Feature: As an anonymous site visitor ||| I have access to the readers comments text area on published questions so that I can add my comments about a Q&amp;A ||| Accessibility considerations</b> The process for me to read and add comments should be fully accessible. ||| Edit fields should be clearly labeled, so that I know what I am editing. ||| - Markup should be used to enable me to quickly move from one existing comment to another. ||| - If there is a character limitation, I should be notified of this, either via the label of the affected edit field, via a dynamic change to page title, or via an ARIA-assertive alert. NOTE, assertive should be used, not rude as anything else would either cause me to miss the messaging or would take away my ability to conduct any edits.</li><ul>	CGAA-324 ||| Site visitor adds their own response to questions</summary> 
2015-10-14.CGAA-218 ]  updated / reviewed on date (timestamp) ||| https://ownsourcing.atlassian.net/browse/CGAA-218 ||| ||| Feature:: display timestamp on homepage. ||| Feature:: display timestamps on question. ||| Feature:: Manager makes change without changing last reviewed on date As a manager, it is important to be able to save changes to a submission (Q&amp;A) without changing the last reviewed date. This helps managers to make immediate &amp; necessary changes (no major content changes) while still keeping the last reviewed	CGAA-218	Wed	2015-10-14	 14:00:15 -0400	 updated / reviewed on date (timestamp) ||| https://ownsourcing.atlassian.net/browse/CGAA-218 ||| ||| Feature:: display timestamp on homepage. ||| Feature:: display timestamps on question. ||| Feature:: Manager makes change without changing last reviewed on date As a manager, it is important to be able to save changes to a submission (Q&amp;A) without changing the last reviewed date. This helps managers to make immediate &amp; necessary changes (no major content changes) while still keeping the last reviewed	CGAA-218 ||| updated / reviewed on date (timestamp)</summary> 
2015-10-05.CGAA-790 ]  timestamp(s) in footer of selected pages ||| https://ownsourcing.atlassian.net/browse/CGAA-790 ||| as a web server ||| I can determine what dates to use for Originally Published:	CGAA-790	Mon	2015-10-05	 05:15:30 -0400	 timestamp(s) in footer of selected pages ||| https://ownsourcing.atlassian.net/browse/CGAA-790 ||| as a web server ||| I can determine what dates to use for Originally Published:	CGAA-790 ||| timestamp(s) in footer of selected pages</summary> 
2015-10-05.CGAA-25 ]  Set and modify question review date ||| https://ownsourcing.atlassian.net/browse/CGAA-25 ||| As an editor, I can set and modify the review date when I publish a question, so that the team knows when to review it again.	CGAA-25	Mon	2015-10-05	 03:35:10 -0400	 Set and modify question review date ||| https://ownsourcing.atlassian.net/browse/CGAA-25 ||| As an editor, I can set and modify the review date when I publish a question, so that the team knows when to review it again.	CGAA-25 ||| Set and modify question review date</summary> 
2015-09-17.CGAA-211 ]  Examples of supplemental documents from various roles ||| https://ownsourcing.atlassian.net/browse/CGAA-211 ||| I am still looking for one from the writer's perspective, but essentially, they look a lot alike. What I did not capture here is when a researcher uploads a .pdf in the supplemental document area in a submission because they cannot copy and paste	CGAA-211	Thu	2015-09-17	 07:22:22 -0400	 Examples of supplemental documents from various roles ||| https://ownsourcing.atlassian.net/browse/CGAA-211 ||| I am still looking for one from the writer's perspective, but essentially, they look a lot alike. What I did not capture here is when a researcher uploads a .pdf in the supplemental document area in a submission because they cannot copy and paste	CGAA-211 ||| Examples of supplemental documents from various roles 
2015-08-29.CGAA-164 ]  author quiz ||| https://ownsourcing.atlassian.net/browse/CGAA-164 ||| scenario: new quiz As a quiz author ||| I can create quiz questions and organize them into quick quizzes in order to create quizzes</description>	CGAA-164	Sat	2015-08-29	 08:52:00 -0400	 author quiz ||| https://ownsourcing.atlassian.net/browse/CGAA-164 ||| scenario: new quiz As a quiz author ||| I can create quiz questions and organize them into quick quizzes in order to create quizzes</description>	CGAA-164 ||| author quiz</summary> 
"2015-08-26.CGAA-1460 ]  handling dates when only the year is meaningful ||| https://ownsourcing.atlassian.net/browse/CGAA-1460 ||| As a researcher, sometimes the only ""last reviewed"" date I can find is a year, but no month or date. Its important for me to be able to put in what information I can though.. The system as it is does not accomodate a date that only has a year in it. It will not allow you to save the research if you do not have a date in the ""expected format"".</description>"	CGAA-1460	Wed	2015-08-26	 11:26:33 -0400	" handling dates when only the year is meaningful ||| https://ownsourcing.atlassian.net/browse/CGAA-1460 ||| As a researcher, sometimes the only ""last reviewed"" date I can find is a year, but no month or date. Its important for me to be able to put in what information I can though.. The system as it is does not accomodate a date that only has a year in it. It will not allow you to save the research if you do not have a date in the ""expected format"".</description>"	CGAA-1460 ||| handling dates when only the year is meaningful</summary> 
2015-08-25.CGAA-365 ]  Preview of home page scheduled for publication ||| https://ownsourcing.atlassian.net/browse/CGAA-365 ||| ||| Feature: As a homepage publisher ||| I want to see exactly what will be published on the home page as of a specified date</description>	CGAA-365	Tue	2015-08-25	 09:33:12 -0400	 Preview of home page scheduled for publication ||| https://ownsourcing.atlassian.net/browse/CGAA-365 ||| ||| Feature: As a homepage publisher ||| I want to see exactly what will be published on the home page as of a specified date</description>	CGAA-365 ||| Preview of home page scheduled for publication</summary> 
2015-08-18.CGAA-15 ]  Question status dashboard ||| https://ownsourcing.atlassian.net/browse/CGAA-15 ||| ||| Feature:</b> As a member of the editorial team ||| I can see the status of questions so that I know at what step a question sits and who is responsible for each step in the workflow. privacy / efficiency?</description>	CGAA-15	Tue	2015-08-18	 18:15:32 -0400	 Question status dashboard ||| https://ownsourcing.atlassian.net/browse/CGAA-15 ||| ||| Feature:</b> As a member of the editorial team ||| I can see the status of questions so that I know at what step a question sits and who is responsible for each step in the workflow. privacy / efficiency?</description>	CGAA-15 ||| Question status dashboard</summary> 
2015-08-12.CGAA-921 ]  category navigation menu ||| https://ownsourcing.atlassian.net/browse/CGAA-921</link>	CGAA-921	Wed	2015-08-12	 15:36:30 -0400	 category navigation menu ||| https://ownsourcing.atlassian.net/browse/CGAA-921</link>	CGAA-921 ||| category navigation menu</summary> 
"2015-08-12.CGAA-1163 ]  RE: Historical fields in submission to preserve — ""NID (Assigned submission ID)"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1163 ||| As a manager (and as a researcher and writer) I regularly reference the NID (Assigned submission ID) to help me recognize the submission I'm working on. Since question title change from time to time, It's helpful to have a constant element (like"	CGAA-1163	Wed	2015-08-12	 15:36:15 -0400	" RE: Historical fields in submission to preserve — ""NID (Assigned submission ID)"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1163 ||| As a manager (and as a researcher and writer) I regularly reference the NID (Assigned submission ID) to help me recognize the submission I'm working on. Since question title change from time to time, It's helpful to have a constant element (like"	"CGAA-1163 ||| RE: Historical fields in submission to preserve — ""NID (Assigned submission ID)"" "
"2015-08-12.CGAA-1164 ]  RE: Historical fields in submission to preserve — ""Originally Published date"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1164 ||| As a manager, for record keeping purposes, it's helpful to know the originally published date. Will this be migrated over as historical information? The manager doesn't use it as often, (and at times, there have been errors in the current system"	CGAA-1164	Wed	2015-08-12	 15:36:15 -0400	" RE: Historical fields in submission to preserve — ""Originally Published date"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1164 ||| As a manager, for record keeping purposes, it's helpful to know the originally published date. Will this be migrated over as historical information? The manager doesn't use it as often, (and at times, there have been errors in the current system"	"CGAA-1164 ||| RE: Historical fields in submission to preserve — ""Originally Published date"" "
"2015-08-12.CGAA-1165 ]  RE: Historical fields in submission to preserve — "" document uploads"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1165 ||| As a manager or researcher (and to a degree the editors and writers) frequently reference the uploads within a given submission. This is particularly critical to the workflow process and to updated questions as managers can see when the last time"	CGAA-1165	Wed	2015-08-12	 15:36:15 -0400	" RE: Historical fields in submission to preserve — "" document uploads"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1165 ||| As a manager or researcher (and to a degree the editors and writers) frequently reference the uploads within a given submission. This is particularly critical to the workflow process and to updated questions as managers can see when the last time"	"CGAA-1165 ||| RE: Historical fields in submission to preserve — "" document uploads"" "
"2015-08-12.CGAA-1158 ]  RE: Historical fields in submission to preserve — ""Previous comments"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1158 ||| As a manager, I am able to inform decisions and actions to take on a given submission based on user generated comments within the submission. In this example, an error occcured in the system and a user labeld this submission as a bug. This is"	CGAA-1158	Wed	2015-08-12	 15:36:15 -0400	" RE: Historical fields in submission to preserve — ""Previous comments"" ||| https://ownsourcing.atlassian.net/browse/CGAA-1158 ||| As a manager, I am able to inform decisions and actions to take on a given submission based on user generated comments within the submission. In this example, an error occcured in the system and a user labeld this submission as a bug. This is"	"CGAA-1158 ||| RE: Historical fields in submission to preserve — ""Previous comments"" "
2015-08-12.CGAA-910 ]  navigation menu ||| https://ownsourcing.atlassian.net/browse/CGAA-910 ||| As an anonymous visitor When I select a menu for a section of the site ||| I can see all secondary menu items in that section So that I can make a further selection before leaving my current page. When I am in a section of the site ||| I can see a persistently open menu for that section So that without needing to interact with a menu I can see at a glance what other options exist in the current section. When I am in a section of the site ||| I can select a menu for another section So that I can see secondary menu items in different sections and make a choice before leaving my current page</description>	CGAA-910	Wed	2015-08-12	 15:35:48 -0400	 navigation menu ||| https://ownsourcing.atlassian.net/browse/CGAA-910 ||| As an anonymous visitor When I select a menu for a section of the site ||| I can see all secondary menu items in that section So that I can make a further selection before leaving my current page. When I am in a section of the site ||| I can see a persistently open menu for that section So that without needing to interact with a menu I can see at a glance what other options exist in the current section. When I am in a section of the site ||| I can select a menu for another section So that I can see secondary menu items in different sections and make a choice before leaving my current page</description>	CGAA-910 ||| navigation menu</summary> 
"2015-08-12.CGAA-688 ]  while browsing for related questions, can flag a question that needs to be updated ||| https://ownsourcing.atlassian.net/browse/CGAA-688 ||| As an EDT member, while browsing for related questions, can flag a question that needs to be updated. Let manager know that ""this related question is important and it needs to be updated""</description>"	CGAA-688	Wed	2015-08-12	 15:35:23 -0400	" while browsing for related questions, can flag a question that needs to be updated ||| https://ownsourcing.atlassian.net/browse/CGAA-688 ||| As an EDT member, while browsing for related questions, can flag a question that needs to be updated. Let manager know that ""this related question is important and it needs to be updated""</description>"	CGAA-688 ||| while browsing for related questions, can flag a question that needs to be updated 
2015-08-12.CGAA-687 ]  As a researcher looking at related questions that inform the research effort, I can add comments about the relationship ||| https://ownsourcing.atlassian.net/browse/CGAA-687 ||| As a researcher looking at related questions that inform the research effort, ||| I can add comments about the relationship so we have a synopsis of how it relates to the current research effort (in current template) so we don't overlap work and focus research effort on things we've not already written so we help get writers up to speed on this topic so we answer the gap rather than recreate so we reference in the text of our response so we better decide whether to answer the question at this stage</description>	CGAA-687	Wed	2015-08-12	 15:35:18 -0400	 As a researcher looking at related questions that inform the research effort, I can add comments about the relationship ||| https://ownsourcing.atlassian.net/browse/CGAA-687 ||| As a researcher looking at related questions that inform the research effort, ||| I can add comments about the relationship so we have a synopsis of how it relates to the current research effort (in current template) so we don't overlap work and focus research effort on things we've not already written so we help get writers up to speed on this topic so we answer the gap rather than recreate so we reference in the text of our response so we better decide whether to answer the question at this stage</description>	CGAA-687 ||| As a researcher looking at related questions that inform the research effort, I can add comments about the relationship 
2015-08-12.CGAA-1098 ]  Redirect urls from previous versions of the site ||| https://ownsourcing.atlassian.net/browse/CGAA-1098 ||| As a repeat visitor (including search engine crawlers) ||| I can use an outdated url (e.g. old bookmark or search result) to find the current equivalent page So that my outdated references bring me to a suitable destination.</description>	CGAA-1098	Wed	2015-08-12	 15:25:55 -0400	 Redirect urls from previous versions of the site ||| https://ownsourcing.atlassian.net/browse/CGAA-1098 ||| As a repeat visitor (including search engine crawlers) ||| I can use an outdated url (e.g. old bookmark or search result) to find the current equivalent page So that my outdated references bring me to a suitable destination.</description>	CGAA-1098 ||| Redirect urls from previous versions of the site</summary> 
"2015-08-12.CGAA-1080 ]  As an editor, I can confirm that my change was made after clicking on ""see changes here"" in progress, and viewed revision report. ||| https://ownsourcing.atlassian.net/browse/CGAA-1080 ||| This looks good!"	CGAA-1080	Wed	2015-08-12	 15:25:55 -0400	" As an editor, I can confirm that my change was made after clicking on ""see changes here"" in progress, and viewed revision report. ||| https://ownsourcing.atlassian.net/browse/CGAA-1080 ||| This looks good!"	"CGAA-1080 ||| As an editor, I can confirm that my change was made after clicking on ""see changes here"" in progress, and viewed revision report. "
2015-08-12.CGAA-829 ]  Breadcrumb trail ||| https://ownsourcing.atlassian.net/browse/CGAA-829 ||| As an anonymous user visiting the site ||| I see breadcrumbs displayed as I progress down a menu path so that I can easily navigate to a more general point in the site and take a new path</description>	CGAA-829	Wed	2015-08-12	 15:25:54 -0400	 Breadcrumb trail ||| https://ownsourcing.atlassian.net/browse/CGAA-829 ||| As an anonymous user visiting the site ||| I see breadcrumbs displayed as I progress down a menu path so that I can easily navigate to a more general point in the site and take a new path</description>	CGAA-829 ||| Breadcrumb trail</summary> 
2015-08-12.CGAA-880 ]  Category displays ||| https://ownsourcing.atlassian.net/browse/CGAA-880 ||| ||| Feature:: display of categories to a site visitor. Scenario: As a site visitor selecting a meta-category from the main menu ||| I would like to see a display of only the questions that fall under this category so that I can quickly find questions in a category that interests me. Scenario: As a site visitor selecting a sub-category from the category page ||| I would like to see a display of only questions that fall under this sub-category so that I can quickly find questions in a sub-category that interests me without having to view all questions in the parent category. Scenario: As a site visitor selecting a sub-sub-category from the category page ||| I would like to see a display of only questions that fall under this sub-sub-category so that I can quickly find questions in a sub-sub-category that interests me without having to view all questions in the parent category. Scenario: As a site visitor selecting a meta-category from the main menu ||| I would like to see a fully expanded tree structure under this meta-category so I can explore the related categories further. Scenario: As a site visitor selecting a sub-category from the main menu ||| I would like to see both the parent of this sub-category and a fully expanded tree structure for the parent meta-category so I can explore the related categories further. Scenario: As a site visitor selecting a sub-sub-category from the main menu ||| I would like to see both the parent of this sub-sub-category and a fully expanded tree structure for the parent sub--category so I can explore the related categories further. Scenario: As a site visitor viewing a particular question ||| I would like to know which categories this question falls under so I can explore these categories further. Scenario: As a site visitor viewing a particular question ||| I would like to view the parent and siblings of each of the categories this question falls under so I can explore similar categories further</description>	CGAA-880	Wed	2015-08-12	 15:25:54 -0400	 Category displays ||| https://ownsourcing.atlassian.net/browse/CGAA-880 ||| ||| Feature:: display of categories to a site visitor. Scenario: As a site visitor selecting a meta-category from the main menu ||| I would like to see a display of only the questions that fall under this category so that I can quickly find questions in a category that interests me. Scenario: As a site visitor selecting a sub-category from the category page ||| I would like to see a display of only questions that fall under this sub-category so that I can quickly find questions in a sub-category that interests me without having to view all questions in the parent category. Scenario: As a site visitor selecting a sub-sub-category from the category page ||| I would like to see a display of only questions that fall under this sub-sub-category so that I can quickly find questions in a sub-sub-category that interests me without having to view all questions in the parent category. Scenario: As a site visitor selecting a meta-category from the main menu ||| I would like to see a fully expanded tree structure under this meta-category so I can explore the related categories further. Scenario: As a site visitor selecting a sub-category from the main menu ||| I would like to see both the parent of this sub-category and a fully expanded tree structure for the parent meta-category so I can explore the related categories further. Scenario: As a site visitor selecting a sub-sub-category from the main menu ||| I would like to see both the parent of this sub-sub-category and a fully expanded tree structure for the parent sub--category so I can explore the related categories further. Scenario: As a site visitor viewing a particular question ||| I would like to know which categories this question falls under so I can explore these categories further. Scenario: As a site visitor viewing a particular question ||| I would like to view the parent and siblings of each of the categories this question falls under so I can explore similar categories further</description>	CGAA-880 ||| Category displays</summary> 
2015-08-12.CGAA-445 ]  Search the site ||| https://ownsourcing.atlassian.net/browse/CGAA-445 ||| As an anonymous visitor to the Go Ask Alice! site ||| I can add a search term	CGAA-445	Wed	2015-08-12	 15:25:54 -0400	 Search the site ||| https://ownsourcing.atlassian.net/browse/CGAA-445 ||| As an anonymous visitor to the Go Ask Alice! site ||| I can add a search term	CGAA-445 ||| Search the site</summary> 
2015-08-12.CGAA-795 ]  find informative nodes and relate them to Questions ||| https://ownsourcing.atlassian.net/browse/CGAA-795 ||| as an Alice! team member performing research ||| I can easily relate any piece of content to Questions so that I can quickly build a list of existing and new content on the site that informs an effort to answer the Question</description>	CGAA-795	Wed	2015-08-12	 15:25:54 -0400	 find informative nodes and relate them to Questions ||| https://ownsourcing.atlassian.net/browse/CGAA-795 ||| as an Alice! team member performing research ||| I can easily relate any piece of content to Questions so that I can quickly build a list of existing and new content on the site that informs an effort to answer the Question</description>	CGAA-795 ||| find informative nodes and relate them to Questions 
2015-08-12.CGAA-774 ]  Task assigner/expediter can determine path a question has taken ||| https://ownsourcing.atlassian.net/browse/CGAA-774 ||| As a task assigner/expeditor ||| I can see what path a question has taken so that I can determine if the question needs additional time or if re-assignment to a different resource is appropriate</description>	CGAA-774	Wed	2015-08-12	 15:25:54 -0400	 Task assigner/expediter can determine path a question has taken ||| https://ownsourcing.atlassian.net/browse/CGAA-774 ||| As a task assigner/expeditor ||| I can see what path a question has taken so that I can determine if the question needs additional time or if re-assignment to a different resource is appropriate</description>	CGAA-774 ||| Task assigner/expediter can determine path a question has taken 
2015-08-12.CGAA-724 ]  As a registered user I can understand why others consider a section of text(esp. research) important ||| https://ownsourcing.atlassian.net/browse/CGAA-724 ||| As a registered user I can understand why others consider a section of text(esp. research) important. Original from Kay: As a registered user I can see important sections of a text (esp. research) and understand why it is important, probably by reading a comment</description>	CGAA-724	Wed	2015-08-12	 15:25:54 -0400	 As a registered user I can understand why others consider a section of text(esp. research) important ||| https://ownsourcing.atlassian.net/browse/CGAA-724 ||| As a registered user I can understand why others consider a section of text(esp. research) important. Original from Kay: As a registered user I can see important sections of a text (esp. research) and understand why it is important, probably by reading a comment</description>	CGAA-724 ||| As a registered user I can understand why others consider a section of text(esp. research) important 
2015-08-12.CGAA-723 ]  As a researcher/writer/editor/manager I can modify any aspect of a question ||| https://ownsourcing.atlassian.net/browse/CGAA-723 ||| As a researcher/writer/editor/manager I can modify any aspect of a question except others discussion contributions</description>	CGAA-723	Wed	2015-08-12	 15:25:54 -0400	 As a researcher/writer/editor/manager I can modify any aspect of a question ||| https://ownsourcing.atlassian.net/browse/CGAA-723 ||| As a researcher/writer/editor/manager I can modify any aspect of a question except others discussion contributions</description>	CGAA-723 ||| As a researcher/writer/editor/manager I can modify any aspect of a question 
2015-08-12.CGAA-722 ]  As a registered user editing or viewing a question I can see the current workflow status and assignment so that I am aware of its progress relative to completion ||| https://ownsourcing.atlassian.net/browse/CGAA-722 ||| As a registered user editing or viewing a question I can see the current workflow status and assignment so that I am aware of its progress relative to completion (being published)</description>	CGAA-722	Wed	2015-08-12	 15:25:53 -0400	 As a registered user editing or viewing a question I can see the current workflow status and assignment so that I am aware of its progress relative to completion ||| https://ownsourcing.atlassian.net/browse/CGAA-722 ||| As a registered user editing or viewing a question I can see the current workflow status and assignment so that I am aware of its progress relative to completion (being published)</description>	CGAA-722 ||| As a registered user editing or viewing a question I can see the current workflow status and assignment so that I am aware of its progress relative to completion 
2015-08-12.CGAA-721 ]  As a registered user I can see the discussion that relates to my focus ||| https://ownsourcing.atlassian.net/browse/CGAA-721 ||| As a registered user I can see the discussion that relates to my focus</description>	CGAA-721	Wed	2015-08-12	 15:25:53 -0400	 As a registered user I can see the discussion that relates to my focus ||| https://ownsourcing.atlassian.net/browse/CGAA-721 ||| As a registered user I can see the discussion that relates to my focus</description>	CGAA-721 ||| As a registered user I can see the discussion that relates to my focus 
2015-08-12.CGAA-720 ]  As a Research/Writer/Editor/Manager I can participate in a discussions around a question (and don’t want pesky workflow notes (log) in my way) ||| https://ownsourcing.atlassian.net/browse/CGAA-720 ||| As a Research/Writer/Editor/Manager I can participate in a discussions around a question (and don’t want pesky workflow notes (log) in my way)</description>	CGAA-720	Wed	2015-08-12	 15:25:53 -0400	 As a Research/Writer/Editor/Manager I can participate in a discussions around a question (and don’t want pesky workflow notes (log) in my way) ||| https://ownsourcing.atlassian.net/browse/CGAA-720 ||| As a Research/Writer/Editor/Manager I can participate in a discussions around a question (and don’t want pesky workflow notes (log) in my way)</description>	CGAA-720 ||| As a Research/Writer/Editor/Manager I can participate in a discussions around a question (and don’t want pesky workflow notes (log) in my way) 
2015-08-12.CGAA-719 ]  As a registered user I can see all notes from team members on a question in order to maintain consistency across the site (common voice) ||| https://ownsourcing.atlassian.net/browse/CGAA-719</link>	CGAA-719	Wed	2015-08-12	 15:25:53 -0400	 As a registered user I can see all notes from team members on a question in order to maintain consistency across the site (common voice) ||| https://ownsourcing.atlassian.net/browse/CGAA-719</link>	CGAA-719 ||| As a registered user I can see all notes from team members on a question in order to maintain consistency across the site (common voice) 
2015-08-12.CGAA-718 ]  As a Research/Writer/Editor updating(cloning) a question I can refer back to discussion from the original to fully understand it before beginning work on the updated version. ||| https://ownsourcing.atlassian.net/browse/CGAA-718</link>	CGAA-718	Wed	2015-08-12	 15:25:53 -0400	 As a Research/Writer/Editor updating(cloning) a question I can refer back to discussion from the original to fully understand it before beginning work on the updated version. ||| https://ownsourcing.atlassian.net/browse/CGAA-718</link>	CGAA-718 ||| As a Research/Writer/Editor updating(cloning) a question I can refer back to discussion from the original to fully understand it before beginning work on the updated version. 
2015-08-12.CGAA-717 ]  As a Trainer/Trainee, I can read through the entire question process to understand how to properly contribute/improve contributions. ||| https://ownsourcing.atlassian.net/browse/CGAA-717</link>	CGAA-717	Wed	2015-08-12	 15:25:53 -0400	 As a Trainer/Trainee, I can read through the entire question process to understand how to properly contribute/improve contributions. ||| https://ownsourcing.atlassian.net/browse/CGAA-717</link>	CGAA-717 ||| As a Trainer/Trainee, I can read through the entire question process to understand how to properly contribute/improve contributions. 
2015-08-12.CGAA-716 ]  As a Research/Writer/Editor, I can quickly skim through all past notes from team members so as to gain the full context and intended direction of the question before making my next contribution. ||| https://ownsourcing.atlassian.net/browse/CGAA-716</link>	CGAA-716	Wed	2015-08-12	 15:25:53 -0400	 As a Research/Writer/Editor, I can quickly skim through all past notes from team members so as to gain the full context and intended direction of the question before making my next contribution. ||| https://ownsourcing.atlassian.net/browse/CGAA-716</link>	CGAA-716 ||| As a Research/Writer/Editor, I can quickly skim through all past notes from team members so as to gain the full context and intended direction of the question before making my next contribution. 
2015-08-12.CGAA-715 ]  As a registered user I can distinguish between cultural and mechanical considerations of the writing when I enter/view it ||| https://ownsourcing.atlassian.net/browse/CGAA-715</link>	CGAA-715	Wed	2015-08-12	 15:25:53 -0400	 As a registered user I can distinguish between cultural and mechanical considerations of the writing when I enter/view it ||| https://ownsourcing.atlassian.net/browse/CGAA-715</link>	CGAA-715 ||| As a registered user I can distinguish between cultural and mechanical considerations of the writing when I enter/view it 
2015-08-12.CGAA-713 ]  As a registered user, I can quickly see NEW discussion items on a question (where multiple threads may be active) ||| https://ownsourcing.atlassian.net/browse/CGAA-713</link>	CGAA-713	Wed	2015-08-12	 15:25:53 -0400	 As a registered user, I can quickly see NEW discussion items on a question (where multiple threads may be active) ||| https://ownsourcing.atlassian.net/browse/CGAA-713</link>	CGAA-713 ||| As a registered user, I can quickly see NEW discussion items on a question (where multiple threads may be active) 
2015-08-12.CGAA-693 ]  Visitor can get to add question form ||| https://ownsourcing.atlassian.net/browse/CGAA-693 ||| Scenario</b> As a site visitor ||| I click the Ask Alice icon on the frontpage to access the form to add my question ||| Scenario: ||| As a site visitor ||| I click the Ask your question link on the frontpage to access the form to add my question</description>	CGAA-693	Wed	2015-08-12	 15:25:52 -0400	 Visitor can get to add question form ||| https://ownsourcing.atlassian.net/browse/CGAA-693 ||| Scenario</b> As a site visitor ||| I click the Ask Alice icon on the frontpage to access the form to add my question ||| Scenario: ||| As a site visitor ||| I click the Ask your question link on the frontpage to access the form to add my question</description>	CGAA-693 ||| Visitor can get to add question form</summary> 
2015-08-12.CGAA-739 ]  Review a completed task ||| https://ownsourcing.atlassian.net/browse/CGAA-739 ||| ||| Feature:: learn work is ready for my review and have a link to follow</b> ||| ||| Feature:: understand assignment of previous round</b> ||| ||| Feature:: understand what work took place in previous round</b> ||| ||| Feature:: provide feedback on both strengths and needs for improvement</b> ||| ||| Feature:: recommend proceeding to the next task or that the previous assignee do more work</b>	CGAA-739	Wed	2015-08-12	 15:25:52 -0400	 Review a completed task ||| https://ownsourcing.atlassian.net/browse/CGAA-739 ||| ||| Feature:: learn work is ready for my review and have a link to follow</b> ||| ||| Feature:: understand assignment of previous round</b> ||| ||| Feature:: understand what work took place in previous round</b> ||| ||| Feature:: provide feedback on both strengths and needs for improvement</b> ||| ||| Feature:: recommend proceeding to the next task or that the previous assignee do more work</b>	CGAA-739 ||| Review a completed task</summary> 
2015-08-12.CGAA-643 ]  Researcher adds date as year or month/year ||| https://ownsourcing.atlassian.net/browse/CGAA-643 ||| As a researcher adding last updated date for research I am using ||| I can add date formats other than m/d/y so that I can use research that only indicated update date as a year or a month/year</description>	CGAA-643	Wed	2015-08-12	 15:25:52 -0400	 Researcher adds date as year or month/year ||| https://ownsourcing.atlassian.net/browse/CGAA-643 ||| As a researcher adding last updated date for research I am using ||| I can add date formats other than m/d/y so that I can use research that only indicated update date as a year or a month/year</description>	CGAA-643 ||| Researcher adds date as year or month/year</summary> 
2015-08-12.CGAA-641 ]  EDT member looking for cultural currency ||| https://ownsourcing.atlassian.net/browse/CGAA-641 ||| As a member of the editorial team ||| I can scan through all the changes that a question has undergone so that I can understand what the changes were and who made the change in an effort to ensure cultural currecny of the answer.</description>	CGAA-641	Wed	2015-08-12	 15:25:52 -0400	 EDT member looking for cultural currency ||| https://ownsourcing.atlassian.net/browse/CGAA-641 ||| As a member of the editorial team ||| I can scan through all the changes that a question has undergone so that I can understand what the changes were and who made the change in an effort to ensure cultural currecny of the answer.</description>	CGAA-641 ||| EDT member looking for cultural currency</summary> 
2015-08-12.CGAA-642 ]  Auditor confirming history of answer ||| https://ownsourcing.atlassian.net/browse/CGAA-642 ||| As an auditor of the GAA Q&amp;As defending the university in legal matters ||| I can confirm who wrote the answer and on what research they based their answer so that I can present the facts in case of a legal action</description>	CGAA-642	Wed	2015-08-12	 15:25:52 -0400	 Auditor confirming history of answer ||| https://ownsourcing.atlassian.net/browse/CGAA-642 ||| As an auditor of the GAA Q&amp;As defending the university in legal matters ||| I can confirm who wrote the answer and on what research they based their answer so that I can present the facts in case of a legal action</description>	CGAA-642 ||| Auditor confirming history of answer</summary> 
2015-08-12.CGAA-640 ]  Reviewer reads research ||| https://ownsourcing.atlassian.net/browse/CGAA-640 ||| As a reviewer of the research ||| I can get a sense of the order flow of the research by reading the research top to bottom</description>	CGAA-640	Wed	2015-08-12	 15:25:52 -0400	 Reviewer reads research ||| https://ownsourcing.atlassian.net/browse/CGAA-640 ||| As a reviewer of the research ||| I can get a sense of the order flow of the research by reading the research top to bottom</description>	CGAA-640 ||| Reviewer reads research</summary> 
